num_links,num_images,num_iframes,num_forms,num_inputs,num_buttons,num_scripts,has_unescape,num_styles,css_external_links,num_hidden_elements,label
4,4,1,2,30,1,0,0,0,1,1,1
558,27,0,1,4,1,86,0,8,43,70,1
9,0,0,1,7,1,2,0,1,1,0,1
238,36,11,5,14,12,60,0,3,3,18,1
8,1,0,2,9,1,0,0,1,3,1,1
108,34,1,0,0,0,43,0,1,14,14,1
207,16,5,4,12,8,81,0,12,3,97,1
206,14,4,4,12,8,65,0,10,3,92,1
4,4,1,2,30,1,0,0,0,1,1,1
12,1,0,1,6,0,6,0,4,5,5,1
3,2,0,1,3,0,5,1,0,0,0,1
1,1,1,2,9,4,8,1,5,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1
35,2,0,1,12,1,0,0,0,4,8,1
35,2,0,1,12,1,0,0,0,4,8,1
6,2,0,1,4,1,21,0,2,15,0,1
35,2,0,1,12,1,0,0,0,4,8,1
2,2,0,1,2,2,2,0,0,1,1,1
16,3,0,1,3,2,7,0,0,1,0,1
16,3,0,1,3,2,7,0,0,1,0,1
7,1,0,2,3,2,0,0,0,1,0,1
0,64,2,0,0,0,15,1,4,2,2,1
1,6,0,1,7,1,9,0,0,6,0,1
0,64,2,0,0,0,15,1,4,2,2,1
0,64,2,0,0,0,15,1,4,2,2,1
2,7,1,0,0,1,18,0,1,12,1,1
0,0,0,0,0,0,0,0,2,1,0,1
62,38,1,0,1,70,8,0,1,2,1,1
62,38,1,0,1,70,8,0,1,2,1,1
10,5,0,1,6,0,4,0,4,3,0,1
2,21,0,2,7,13,8,0,0,6,4,1
1,2,0,0,0,0,0,0,1,4,0,1
5,1,0,2,23,0,10,0,1,0,0,1
560,213,23,0,9,1,120,1,7,3,27,1
2,7,0,0,0,1,8,0,0,9,0,1
13,14,0,1,16,4,10,0,1,6,38,1
1,3,0,1,3,0,4,0,1,1,0,1
1,3,0,1,3,0,4,0,2,1,0,1
23,0,0,0,0,1,0,0,0,1,0,1
20,5,1,1,18,5,4,0,3,3,7,1
0,23,0,20,20,0,2,0,0,1,0,1
11,1,0,2,11,0,8,0,1,3,4,1
14,4,0,2,12,2,2,0,2,1,6,1
5,1,0,1,6,0,7,0,10,1,1,1
124,20,0,1,13,20,3,0,1,1,3,1
6,2,0,1,4,1,21,0,2,15,0,1
5,3,0,1,2,0,0,0,4,1,0,1
6,2,0,1,4,1,21,0,2,15,0,1
2,4,0,1,3,4,9,0,3,4,5,1
8,2,2,3,38,4,3,0,1,2,7,1
4,4,1,2,30,1,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,0,0,1
0,1,0,1,10,0,5,0,0,1,0,1
1,5,0,1,21,0,4,0,2,1,1,1
100,57,0,3,10,1,8,0,1,1,12,1
8,2,0,1,4,1,6,0,18,4,2,1
6,5,0,0,0,0,4,0,2,0,0,1
13,8,0,2,6,1,7,0,2,20,4,1
1,5,0,0,2,2,6,0,1,1,4,1
0,0,0,0,0,0,4,0,1,1,0,1
1,0,0,1,2,1,2,0,1,1,0,1
0,1,0,0,3,2,7,0,3,0,1,1
6,1,0,1,4,1,0,0,3,0,0,1
17,2,0,0,7,2,3,0,1,6,12,1
5,3,0,1,2,0,0,0,4,1,0,1
1,0,0,1,2,1,2,0,1,1,0,1
1,0,0,1,2,1,2,0,1,1,0,1
15,8,1,1,2,2,22,0,83,0,0,1
0,0,0,0,0,0,2,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,1
19,4,0,0,0,0,9,0,1,5,1,1
0,3,0,1,21,0,14,0,5,2,3,1
1,0,0,1,2,1,2,0,1,1,0,1
1,0,0,1,2,1,2,0,1,1,0,1
0,1,0,0,0,0,3,0,0,2,0,1
8,1,0,2,9,1,0,0,1,3,1,1
0,2,0,1,5,1,9,0,3,3,2,1
0,0,0,0,0,0,4,0,1,1,0,1
76,6,0,2,23,2,1,1,0,1,0,1
76,6,0,2,23,2,1,1,0,1,0,1
1,1,1,1,6,1,17,0,3,1,0,1
0,0,0,1,4,0,3,1,0,0,0,1
3,3,0,0,0,0,0,0,0,1,0,1
2,20,0,2,6,13,6,0,0,6,4,1
0,3,0,1,6,1,5,0,0,2,1,1
4,5,0,0,0,1,1,0,2,1,0,1
83,5,4,7,39,29,7,0,0,4,0,1
5,3,1,1,18,0,0,0,8,1,0,1
1,1,0,1,5,0,3,0,1,0,3,1
1,1,0,1,5,0,3,0,1,0,3,1
1,0,0,1,2,1,2,0,1,1,0,1
4,5,0,0,0,1,1,0,2,1,0,1
55,3,4,6,34,28,6,0,0,4,0,1
11,12,1,3,7,0,10,0,2,5,1,1
6,1,0,0,2,1,4,0,2,3,0,1
4,75,0,4,12,37,4,0,0,8,7,1
10,2,0,1,12,1,5,0,1,3,0,1
42,3,0,0,0,0,15,0,1,9,0,1
0,1,0,1,8,6,8,0,4,2,0,1
17,11,7,1,13,3,73,1,3,1,4,1
0,0,0,0,0,0,4,0,1,1,0,1
1,0,0,1,2,1,2,0,1,1,0,1
1,1,0,0,0,0,0,0,1,0,0,1
0,41,0,2,9,3,14,0,3,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,2,1,2,0,1,1,0,1
1,0,0,1,2,1,2,0,1,1,0,1
0,0,0,0,0,0,4,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,1,0,1,0,0,1
3,0,0,0,0,0,1,0,1,0,0,1
1,0,0,1,2,1,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
18,2,0,1,4,1,0,0,2,2,0,1
5,3,0,1,2,2,8,0,2,2,5,1
22,5,0,1,2,1,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,0,0,1
3,8,0,1,5,0,3,0,4,0,0,1
163,21,0,9,25,2,23,0,2,12,3,1
2,17,0,2,6,6,19,0,4,10,4,1
6,5,0,0,0,0,4,0,2,0,0,1
1,0,0,1,2,1,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,2,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
3,8,0,1,3,0,3,0,3,0,0,1
18,2,0,1,4,1,0,0,2,2,0,1
4,4,1,2,30,1,0,0,0,1,1,1
3,3,0,1,3,24,0,0,0,3,0,1
1,5,0,0,2,2,6,0,1,1,4,1
1,3,0,0,4,0,1,0,0,1,0,1
2,4,0,0,0,1,9,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,2,1,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,2,1,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
7,3,0,1,7,0,3,0,1,0,3,1
12,2,0,0,0,0,21,0,0,14,0,1
1,1,0,1,2,1,3,0,0,2,0,1
21,4,0,0,0,0,10,0,1,4,0,1
1,5,0,0,2,2,6,0,1,1,4,1
22,5,0,0,0,0,1,0,0,1,0,1
1,2,0,0,0,0,0,0,1,4,0,1
4,2,0,0,6,0,4,0,0,20,0,1
0,64,2,0,0,0,15,1,4,2,2,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,2,1,2,0,1,1,0,1
8,2,0,2,22,4,10,0,1,2,5,1
2,2,0,1,3,1,3,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
23,0,0,0,0,1,0,0,0,1,0,1
1,1,0,1,5,1,5,0,2,1,0,1
0,0,0,0,0,0,2,0,1,0,0,1
5,2,1,2,26,0,1,0,3,1,2,1
4,2,1,2,11,0,1,0,3,1,2,1
2,2,0,1,2,2,1,0,1,0,0,1
0,0,0,1,3,0,0,0,0,2,0,1
9,7,0,2,3,0,2,0,1,0,3,1
9,7,0,2,3,0,2,0,1,0,3,1
0,0,0,0,0,0,0,0,0,0,0,1
9,7,0,2,3,0,2,0,1,0,3,1
3,3,0,1,4,8,3,0,0,6,0,1
6,5,0,0,0,0,4,0,2,0,0,1
6,5,0,0,0,0,4,0,2,0,0,1
9,7,0,2,3,0,2,0,1,0,3,1
0,2,0,1,7,0,0,0,0,1,0,1
0,2,0,1,2,0,0,0,0,1,0,1
1,5,0,1,21,0,4,0,2,1,1,1
8,2,2,3,38,4,3,0,1,2,7,1
9,7,0,2,3,0,2,0,1,0,3,1
9,7,0,2,3,0,2,0,1,0,3,1
59,4,0,2,12,3,0,0,0,5,0,1
5,3,0,1,2,0,0,0,4,1,0,1
5,3,0,1,2,0,0,0,4,1,0,1
5,3,0,1,2,0,0,0,4,1,0,1
7,3,0,1,7,0,3,0,1,0,3,1
4,4,0,1,2,0,0,0,0,1,0,1
4,4,0,1,2,0,0,0,0,1,0,1
9,7,0,2,3,0,2,0,1,0,3,1
9,7,0,2,3,0,2,0,1,0,3,1
35,3,8,2,7,3,46,0,12,2,11,1
9,7,0,2,3,0,2,0,1,0,3,1
5,3,0,1,2,0,0,0,4,1,0,1
11,1,0,0,0,0,2,0,1,0,5,1
11,1,0,0,0,0,2,0,1,0,5,1
38,11,0,3,3,4,47,0,5,30,1,1
11,1,0,0,0,0,2,0,1,0,5,1
9,7,0,2,3,0,2,0,1,0,3,1
124,20,0,1,13,20,3,0,1,1,3,1
1,0,0,1,4,1,1,0,0,2,1,1
10,1,0,1,3,4,6,0,0,2,2,1
10,1,0,1,3,4,6,0,0,2,2,1
12,2,0,0,0,0,21,0,0,14,0,1
8,6,0,0,0,2,6,0,0,2,1,1
38,11,0,3,3,4,47,0,5,30,1,1
11,1,0,0,0,0,2,0,1,0,5,1
1,2,0,0,0,0,5,0,1,4,0,1
76,6,0,2,23,2,1,1,0,1,0,1
1,2,0,0,0,0,5,0,1,4,0,1
11,1,0,0,0,0,2,0,1,0,5,1
0,0,0,0,0,0,0,0,0,0,0,1
11,1,0,0,0,0,2,0,1,0,5,1
19,11,0,2,6,0,0,0,1,5,0,1
5,3,0,1,2,0,0,0,4,1,0,1
0,0,0,0,0,0,0,0,1,0,0,1
2,1,0,0,1,1,3,0,1,4,1,1
43,64,1,0,4,43,5,0,1,3,11,1
2,11,0,2,7,3,24,0,5,4,3,1
1,0,0,1,2,1,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,2,1,2,0,1,1,0,1
113,54,0,0,0,0,8,0,3,9,2,1
0,0,0,0,0,0,0,0,0,0,0,1
11,1,0,0,0,0,2,0,1,0,5,1
11,1,0,0,0,0,2,0,1,0,5,1
21,4,0,0,0,0,10,0,1,4,0,1
1,0,0,1,2,1,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,2,1,2,0,1,1,0,1
1,0,0,1,2,1,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
64,13,0,0,0,5,17,0,1,1,0,1
10,2,0,1,17,0,10,0,18,0,4,1
17,1,3,2,52,0,18,0,3,0,3,1
18,2,0,1,4,1,0,0,2,2,0,1
23,40,0,1,2,0,1,0,0,1,1,1
163,21,0,9,27,2,23,0,2,12,3,1
1,0,0,1,2,1,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,2,1,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
161,67,0,0,0,0,30,0,0,10,12,1
1,0,0,0,0,0,0,0,1,0,0,1
2,0,0,0,0,0,0,0,1,0,0,1
0,3,0,0,6,0,14,0,1,4,2,1
5,1,0,0,12,0,2,0,0,1,0,1
3,0,0,0,0,0,0,0,0,1,0,1
1,0,0,1,2,1,2,0,1,1,0,1
16,1,0,1,4,21,19,0,1,5,9,1
10,3,1,2,22,0,8,1,1,2,2,1
8,6,0,0,0,2,6,0,0,2,1,1
6,5,0,0,0,0,4,0,2,0,0,1
6,0,0,0,0,0,0,0,0,1,0,1
5,11,0,2,17,3,12,1,1,0,4,1
0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,2,1,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
6,3,0,2,4,0,10,0,1,0,1,1
2,1,0,0,1,1,6,0,1,4,0,1
1,0,0,1,2,1,2,0,1,1,0,1
1,6,1,0,0,1,33,0,2,5,2,1
7,2,0,2,2,2,9,0,1,12,9,1
1,0,0,0,0,0,0,0,1,1,0,1
1,1,0,1,7,1,1,0,0,3,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,1,0,0,1
4,4,1,2,30,1,0,0,0,1,1,1
0,0,0,0,0,0,15,0,1,6,0,1
9,0,0,1,2,0,3,0,1,3,4,1
48,7,1,1,2,3,5,0,0,2,4,1
5,3,0,1,2,2,8,0,2,2,5,1
6,7,0,0,0,1,3,0,1,2,0,1
5,8,0,0,4,4,3,0,1,6,18,1
0,1,0,1,3,0,3,0,3,0,0,1
1,0,0,0,0,0,0,0,1,1,0,1
1,1,0,0,0,0,3,0,1,1,0,1
0,64,2,0,0,0,15,1,4,2,2,1
0,1,0,1,3,1,13,0,1,1,0,1
6,5,0,0,0,0,4,0,2,0,0,1
2,0,0,0,0,0,0,0,1,1,0,1
0,1,0,1,3,0,3,0,3,0,0,1
0,1,0,0,0,0,0,0,1,1,0,1
16,7,0,1,14,10,6,0,14,21,10,1
1,0,0,1,2,1,2,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
11,1,0,2,11,0,8,0,1,3,4,1
0,0,0,0,0,0,0,0,2,1,0,1
15,7,0,1,21,0,11,0,0,4,0,1
0,64,2,0,0,0,15,1,4,2,2,1
21,2,0,3,16,6,6,0,1,2,20,1
1,0,0,1,2,1,2,0,1,1,0,1
62,37,1,0,1,69,8,0,1,2,1,1
0,64,2,0,0,0,15,1,4,2,2,1
147,2,0,4,16,0,5,0,6,5,6,1
0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,1,2,1,1,0,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
23,0,0,0,0,1,0,0,0,1,0,1
2,17,0,2,6,12,6,0,1,6,6,1
0,1,0,1,5,0,3,0,1,0,0,1
0,6,0,0,2,0,0,0,0,2,0,1
114,2,2,0,27,37,22,0,3,1,81,1
2,4,0,1,4,2,7,0,1,1,1,1
2,2,0,1,3,0,1,0,0,1,0,1
24,1,0,0,0,1,1,0,1,1,0,1
4,1,0,1,6,2,1,0,0,2,1,1
1,0,0,0,0,0,0,0,1,1,0,1
6,0,0,0,0,0,6,0,1,0,0,1
33,16,3,3,26,5,23,0,1,13,12,1
0,2,1,0,4,1,2,0,1,0,1,1
15,0,0,1,2,1,6,0,3,4,3,1
2,14,0,2,6,9,7,0,0,6,6,1
0,0,0,0,0,0,2,0,1,1,0,1
1,0,0,0,0,0,0,0,1,1,0,1
0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,2,0,1,1,0,1
2,0,0,1,10,0,3,0,4,0,2,1
1,0,0,0,0,0,2,0,0,1,0,1
6,8,0,1,2,3,8,0,3,3,0,1
90,2,0,1,1,1,37,0,5,29,0,1
0,64,2,0,0,0,15,1,4,2,2,1
6,5,0,0,0,0,4,0,2,0,0,1
54,6,0,1,5,0,8,0,2,2,7,1
3,0,0,0,0,0,1,0,1,0,0,1
163,21,0,9,27,2,23,0,2,12,3,1
90,2,0,1,1,1,37,0,5,29,0,1
90,2,0,1,1,1,37,0,5,29,0,1
4,0,0,1,2,6,2,0,4,1,2,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,6,0,0,2,0,1
3,2,0,1,5,0,2,0,1,2,0,1
32,15,1,0,0,0,6,0,1,4,7,1
0,64,2,0,0,0,15,1,4,2,2,1
0,1,0,1,2,1,1,0,1,1,0,1
163,21,0,9,27,2,23,0,2,12,3,1
5,0,0,1,5,1,6,0,0,4,0,1
100,57,0,3,10,1,6,0,1,1,12,1
7,0,1,1,6,1,32,0,1,4,2,1
23,7,6,1,4,2,44,0,5,10,8,1
2,1,0,0,3,1,7,1,0,1,2,1
2,1,0,2,24,0,3,0,2,0,7,1
0,2,0,1,2,1,3,0,1,2,0,1
24,0,0,1,5,1,5,0,3,3,1,1
24,0,0,1,5,1,5,0,3,3,1,1
24,0,0,1,5,1,5,0,3,3,1,1
24,0,0,1,5,1,5,0,3,3,1,1
24,0,0,1,5,1,5,0,3,3,1,1
1,0,0,1,4,1,1,0,0,2,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,7,0,6,6,6,0,0,0,2,0,1
24,0,0,1,5,1,5,0,3,3,1,1
23,0,0,0,0,1,0,0,0,1,0,1
16,7,0,1,14,10,0,0,13,21,12,1
23,0,0,0,0,1,0,0,0,1,0,1
4,3,0,1,5,1,6,0,0,2,1,1
2,0,1,0,0,0,2,0,0,2,0,1
23,0,0,0,0,1,2,0,0,1,0,1
9,0,0,1,5,1,5,0,4,4,0,1
23,0,0,0,0,1,2,0,0,1,0,1
24,1,0,0,0,1,1,0,1,1,0,1
23,1,0,1,2,1,0,0,1,1,0,1
2,1,0,2,24,0,3,0,2,0,7,1
2,1,0,0,3,1,7,1,0,1,2,1
10,1,0,1,8,3,3,0,0,2,0,1
23,1,0,1,2,1,0,0,1,1,0,1
10,1,0,1,2,4,6,0,0,2,2,1
10,1,0,1,8,3,3,0,0,2,0,1
0,3,0,1,3,1,7,0,2,2,2,1
1,3,0,1,3,2,4,0,3,10,0,1
1,3,0,1,3,2,4,0,3,10,0,1
100,57,0,3,10,1,6,0,1,1,12,1
100,57,0,3,10,1,6,0,1,1,12,1
19,3,0,1,1,2,0,0,0,3,0,1
114,2,1,0,27,37,22,0,3,1,81,1
0,3,0,1,3,1,7,0,2,2,2,1
1,3,0,1,3,2,4,0,3,10,0,1
5,3,0,1,2,0,0,0,4,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
24,0,0,1,5,1,5,0,3,3,1,1
24,0,0,1,5,1,5,0,3,3,1,1
3,2,0,1,2,0,0,0,2,1,0,1
9,2,0,1,3,0,0,0,1,0,0,1
1,3,0,1,3,2,4,0,3,10,0,1
0,64,2,0,0,0,15,1,4,2,2,1
0,64,2,0,0,0,15,1,4,2,2,1
0,0,0,0,0,0,0,0,2,1,0,1
1,5,0,0,7,0,15,0,2,0,4,1
5,4,0,1,2,1,0,0,0,3,0,1
11,3,0,1,3,2,9,0,1,3,3,1
0,0,0,0,0,0,0,0,0,0,0,1
5,3,0,1,2,2,8,0,2,2,5,1
1,0,0,0,0,0,0,0,1,1,0,1
34,3,2,1,2,2,16,0,7,7,4,1
0,0,0,0,0,0,0,0,0,0,0,1
28,16,1,0,0,0,6,0,0,4,1,1
0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,1,0,1
5,3,0,1,2,2,8,0,2,2,5,1
1,5,0,4,10,3,3,0,0,4,0,1
2,11,1,2,7,12,10,0,1,6,5,1
0,52,0,1,4,0,7,0,0,3,0,1
0,0,0,1,4,0,7,1,0,0,0,1
1,2,0,1,2,2,43,0,10,0,0,1
6,3,0,0,0,0,0,0,0,0,0,1
8,9,0,1,6,0,9,0,1,3,1,1
100,57,0,3,10,1,6,0,1,1,12,1
0,1,0,1,3,0,0,0,2,0,0,1
1,3,0,1,3,2,4,0,3,10,0,1
1,3,0,1,3,2,4,0,3,10,0,1
0,0,0,0,0,0,0,0,0,0,0,1
6,3,0,1,2,1,1,1,1,0,0,1
0,2,0,1,2,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,1
0,1,0,1,3,1,13,0,2,2,2,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,1
8,2,0,2,22,4,7,0,1,2,5,1
21,1,0,1,3,1,0,0,2,6,0,1
5,0,0,1,5,1,6,0,0,4,0,1
0,64,2,0,0,0,15,1,4,2,2,1
0,64,2,0,0,0,15,1,4,2,2,1
2,1,0,1,5,0,3,0,1,0,4,1
0,0,0,0,0,0,0,0,0,0,0,1
54,6,10,3,17,15,124,0,115,22,35,1
0,0,0,0,0,0,0,0,0,0,0,1
1,3,0,1,2,2,2,0,1,5,2,1
1,3,0,1,2,2,2,0,1,5,2,1
1,0,0,1,2,1,2,0,1,1,0,1
1,3,0,2,2,3,1,0,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
220,39,3,4,19,7,38,1,11,10,16,1
163,21,0,9,27,2,23,0,2,12,3,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1
0,64,2,0,0,0,15,1,4,2,2,1
0,64,2,0,0,0,15,1,4,2,2,1
7,2,0,0,3,16,9,0,12,2,8,1
41,0,0,1,2,1,1,0,0,1,0,1
4,4,1,2,30,1,0,0,0,1,1,1
0,52,0,1,4,0,7,0,0,3,0,1
15,3,0,1,2,1,5,0,82,0,0,1
25,9,0,7,31,11,7,0,2,2,1785,1
0,3,0,0,6,0,14,0,1,4,2,1
22,0,2,2,3,1,22,0,1,8,2,1
4,0,0,0,0,2,0,0,2,1,0,1
3,2,0,1,3,0,5,1,0,0,0,1
42,1,0,1,2,0,1,0,0,7,0,1
4,4,0,1,3,0,3,1,3,0,0,1
7,2,0,1,6,1,7,0,0,3,0,1
2,19,1,2,6,9,7,0,0,6,7,1
15,2,0,1,2,2,1,0,1,3,0,1
4,2,0,0,9,1,2,0,1,1,534,1
8,2,0,1,7,1,3,0,0,2,0,1
2,1,0,1,2,1,0,0,0,2,0,1
0,64,2,0,0,0,15,1,4,2,2,1
5,3,0,1,2,0,0,0,4,1,0,1
24,0,0,1,5,1,5,0,3,3,1,1
24,0,0,1,5,1,5,0,3,3,1,1
6,7,0,0,0,1,2,0,1,2,0,1
32,15,3,2,21,4,23,0,1,12,11,1
17,3,0,2,6,0,0,0,0,9,1,1
24,0,0,1,5,1,5,0,3,3,1,1
15,7,0,1,21,0,11,0,0,4,0,1
3,5,0,1,3,0,6,0,3,1,0,1
0,64,2,0,0,0,15,1,4,2,2,1
1,5,0,0,2,2,6,0,1,1,4,1
0,1,0,1,2,1,1,0,1,1,0,1
175,26,7,1,6,24,0,0,3,13,4,1
4,4,1,2,30,1,0,0,0,1,1,1
6,5,0,1,2,3,8,0,3,3,0,1
3,0,0,0,0,0,0,0,1,0,0,1
0,2,0,1,1,1,10,0,1,3,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
36,1,0,0,6,26,4,0,4,0,7,1
2,4,0,1,3,4,9,0,3,4,5,1
2,15,0,2,6,9,7,0,0,6,6,1
1,5,0,0,2,2,6,0,1,1,4,1
1,0,0,0,0,0,0,0,1,1,0,1
9,2,0,2,8,0,6,1,2,7,5,1
5,2,0,1,3,1,7,0,2,1,0,1
0,1,0,1,2,1,1,0,1,1,0,1
0,1,0,0,0,0,1,0,1,0,0,1
0,5,0,1,3,1,0,0,1,0,0,1
2,10,0,1,3,1,8,1,0,2,2,1
0,0,0,0,0,0,4,0,1,1,0,1
0,0,0,0,0,0,4,0,0,3,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,22,0,1,5,0,6,0,0,4,0,1
0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,1,3,0,16,0,2,2,0,1
0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
4,8,0,1,3,1,0,0,0,0,0,1
9,5,0,1,26,1,12,0,0,3,1,1
108,12,1,1,3,4,76,0,4,7,16,1
1,5,0,1,21,0,4,0,2,1,1,1
15,9,0,1,4,46,11,0,0,4,5,1
4,8,0,1,3,1,0,0,0,0,0,1
4,8,0,1,3,1,0,0,0,0,0,1
4,3,0,1,1,1,3,0,3,1,1,1
28,4,0,1,5,7,9,0,3,5,3,1
0,3,0,1,3,1,7,0,2,2,2,1
35,3,10,2,7,3,48,0,15,2,12,1
146,33,0,4,13,10,6,0,1,1,2,1
9,2,0,1,4,2,3,0,0,3,0,1
7,5,1,1,11,1,14,0,1,1,2,1
2,1,0,0,3,1,7,1,0,1,2,1
32,6,3,2,8,5,65,0,1,27,11,1
3,1,0,0,0,0,3,0,0,2,0,1
4,4,0,1,2,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,1,4,1,4,0,1,1,0,1
5,3,0,1,2,0,0,0,4,1,0,1
567,21,1,3,12,13,18,0,29,3,10,1
4,1,1,0,0,0,4,1,2,1,0,1
1,0,0,1,4,1,1,0,0,2,1,1
137,62,3,1,3,30,26,0,6,1,0,1
3,1,0,1,3,1,4,0,0,3,0,1
0,0,0,0,0,0,0,0,1,0,0,1
8,1,0,0,0,0,16,0,7,4,1,1
9,6,0,0,2,2,2,0,0,2,4,1
5,3,0,1,2,0,0,0,4,1,0,1
5,3,0,1,2,0,0,0,4,1,0,1
9,1,0,1,18,5,3,0,3,2,2,1
4,4,0,1,3,0,3,1,3,0,0,1
16,13,0,1,3,1,7,1,1,4,0,1
16,13,0,1,3,1,7,1,1,4,0,1
16,13,0,1,3,1,7,1,1,4,0,1
15,8,1,1,2,2,22,0,83,0,0,1
10,1,0,1,3,4,6,0,0,2,2,1
5,3,0,1,2,0,0,0,4,1,0,1
16,11,0,3,12,2,7,0,4,18,9,1
16,11,0,3,12,2,7,0,4,18,9,1
35,2,8,2,7,3,46,0,12,2,10,1
4,2,0,1,4,1,0,0,4,1,0,1
10,6,1,1,9,0,9,0,2,1,4,1
6,2,0,1,7,0,1,0,1,0,0,1
0,1,0,1,3,0,1,0,0,0,0,1
1,0,0,1,4,1,1,0,0,2,1,1
0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1
5,3,0,1,2,0,0,0,4,1,0,1
2,2,0,1,2,2,2,0,0,1,1,1
1,0,0,1,2,1,2,0,1,1,0,1
10,1,0,1,3,4,6,0,0,2,2,1
9,6,0,0,2,2,2,0,0,2,4,1
37,3,0,3,9,1,1,0,1,2,1,1
0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1
0,3,0,1,6,1,5,0,0,2,1,1
5,8,0,1,4,0,5,1,1,0,0,1
2,1,0,0,1,1,3,0,1,4,1,1
7,3,1,4,25,4,3,0,1,1,2,1
5,3,3,1,12,0,18,0,11,6,3,1
0,0,0,0,0,0,13,0,2,20,1,1
