num_links,num_images,num_iframes,num_forms,num_inputs,num_buttons,num_scripts,has_unescape,num_styles,css_external_links,num_hidden_elements,label,complexity_score,category
131,1,0,0,0,0,9,0,0,2,0,0,0.0015881097833838316,Medium
321,18,1,2,3,2,31,0,4,3,0,0,0.005047769520769808,Hard
1,0,0,0,0,0,3,0,0,1,0,0,0.0003909771142166168,Simple
67,8,1,0,0,2,10,0,1,3,1,0,0.0015097650738996355,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
158,10,2,1,3,1,17,0,12,1,7,0,0.0027096425727885097,Hard
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
252,92,0,7,28,0,29,1,1,2,1,0,0.0045654733707960575,Hard
19,7,0,1,12,0,11,0,0,1,2,0,0.0014833176695071865,Medium
124,16,0,0,1,1,30,0,1,14,2,0,0.00427953944094487,Hard
94,36,0,0,17,7,16,0,3,5,7,0,0.0023728088415387247,Medium
2164,29,0,1,7,0,6,0,6,2,3,0,0.007794577578955637,Hard
16,9,1,3,1,1,33,0,3,9,2,0,0.004316966164223956,Hard
325,6,0,1,4,1,11,0,1,2,2,0,0.0024758536293868604,Medium
87,28,1,2,2,3,45,0,4,7,3,0,0.006098194586162117,Hard
76,11,0,2,9,0,16,0,1,1,0,0,0.0023144243733105086,Medium
89,18,0,5,16,3,34,1,7,6,52,0,0.004682992129587849,Hard
89,6,0,10,33,6,13,0,0,6,0,0,0.001968857401049171,Medium
335,41,1,1,2,3,29,1,1,0,1,0,0.004834690640959499,Hard
14,0,1,0,1,0,39,0,5,3,16,0,0.005085946066384252,Hard
418,40,0,8,23,15,36,0,10,3,2,0,0.0060086194873024985,Hard
111,18,2,2,2,3,17,0,14,6,22,0,0.0025571942390815007,Medium
82,3,0,1,6,0,6,0,0,2,0,0,0.001041440753891972,Medium
131,4,0,2,14,5,38,0,0,6,0,0,0.005336200598984864,Hard
0,0,0,0,0,0,1,0,0,0,0,0,0.0001292445108827942,Simple
0,0,0,0,0,0,1,0,0,0,0,0,0.0001292445108827942,Simple
0,0,0,0,0,0,1,0,0,0,0,0,0.0001292445108827942,Simple
0,0,0,0,0,0,1,0,0,0,0,0,0.0001292445108827942,Simple
0,0,0,0,0,0,1,0,0,0,0,0,0.0001292445108827942,Simple
104,8,0,0,1,0,3,0,3,1,0,0,0.0007250660157447424,Medium
281,5,0,2,14,14,16,0,2,3,4,0,0.0029793585947985256,Hard
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
147,26,2,1,20,12,33,0,1,1,1,0,0.00474187534966264,Hard
191,2,2,2,9,17,27,0,1,12,3,0,0.0041091258733681815,Hard
3,3,0,1,3,0,1,0,1,0,0,0,0.0001389752555874969,Simple
108,36,2,2,11,52,58,0,1,16,2,0,0.007846488440571361,Hard
75,40,0,3,8,3,15,0,2,0,0,0,0.00218193628085948,Medium
74,7,0,0,0,0,25,0,0,2,1,0,0.003471137808119188,Hard
5,1,1,0,0,0,0,0,1,0,0,0,1.621790784117115e-05,Simple
224,55,0,3,22,0,25,0,1,3,0,0,0.003957675043354323,Hard
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
72,281,1,0,0,1,22,0,2,2,2,0,0.003076917112334337,Hard
1,0,0,0,0,0,2,0,0,1,0,0,0.0002617326033338226,Simple
138,10,0,4,11,5,13,0,0,3,0,0,0.002127792897892648,Medium
6,1,0,1,2,0,9,0,4,0,0,0,0.001182662087354553,Medium
247,29,0,1,7,0,6,0,6,2,15,0,0.0015766317126506197,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
68,1,0,1,4,0,10,0,0,2,0,0,0.0015130086554678696,Medium
1,0,0,1,4,0,5,0,2,1,2,0,0.0006494661359822052,Simple
118,33,0,1,4,2,26,0,2,0,0,0,0.003743099908004288,Hard
4,5,0,0,0,0,2,0,1,0,0,0,0.0002714633480385253,Simple
2,0,0,0,0,0,0,0,0,1,0,0,6.48716313646846e-06,Simple
2,5,0,0,0,0,1,0,0,0,0,0,0.00013573167401926265,Simple
62,15,0,3,17,1,14,0,1,3,3,0,0.0020105252095896408,Medium
50,14,0,2,2,1,19,0,0,1,0,0,0.0026178247851848012,Medium
3,2,0,1,3,1,3,0,0,1,0,0,0.00039746427735308526,Simple
171,9,4,1,1,3,35,0,1,1,2,0,0.00507821032906585,Hard
58,10,0,2,4,3,4,0,0,1,0,0,0.0007051057744887621,Medium
339,0,0,1,10,0,12,0,2,1,126,0,0.0026505082822249337,Hard
605,7,0,1,7,0,4,0,2,3,2,0,0.002479344892312886,Medium
173,12,1,1,1,26,17,0,103,0,3,0,0.002758296296312023,Hard
616,5,0,1,4,1,11,0,1,2,10,0,0.0034197358657430217,Hard
1485,878,0,2,11,0,11,1,0,1,284,0,0.006238408248538567,Hard
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
73,6,0,2,12,0,41,0,3,19,2,0,0.00553580640067566,Hard
268,12,2,3,3,10,22,0,11,2,3,0,0.0037126590997082457,Hard
415,66,0,1,2,1,27,0,0,2,0,0,0.004835688144652649,Hard
67,25,1,0,0,7,17,1,3,2,1,0,0.0024144766500791945,Medium
25,2,1,0,0,1,9,0,0,4,0,0,0.0012442901371510033,Medium
72,7,0,1,4,0,10,0,1,2,0,0,0.0015259829817408067,Medium
114,44,1,1,5,2,48,0,2,5,5,0,0.006573504821152823,Hard
18,0,0,2,4,1,5,0,3,5,0,0,0.0007046070226421872,Medium
20,5,0,2,10,0,6,0,0,1,0,0,0.0008403386966614497,Medium
14,0,1,0,1,0,44,0,5,5,16,0,0.005732168620798224,Hard
40,36,0,3,10,9,9,0,1,2,3,0,0.0012929438606745169,Medium
38,5,0,0,0,0,26,0,7,15,0,0,0.0034836133825455495,Hard
16,13,0,0,0,0,0,0,1,1,0,0,5.189730509174768e-05,Simple
25,8,0,0,0,0,11,0,0,4,0,0,0.0015027791589165918,Medium
0,0,0,0,0,0,1,0,0,0,0,0,0.0001292445108827942,Simple
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
297,5,0,1,1,0,34,0,0,3,0,0,0.005357657095780568,Hard
0,0,0,0,0,0,1,0,0,0,0,0,0.0001292445108827942,Simple
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
49,1,0,1,15,1,16,0,1,6,2,0,0.0022268476709681843,Medium
31,4,2,0,0,0,19,0,0,1,3,0,0.002556196735388351,Medium
14,0,1,0,1,0,39,0,5,3,16,0,0.005085946066384252,Hard
272,103,0,2,9,6,94,0,4,1,50,0,0.013031238209542365,Hard
0,0,0,0,0,0,15,0,0,2,0,0,0.0019386676632419128,Medium
16,2,0,6,16,2,0,0,1,0,1,0,5.189730509174768e-05,Simple
24,13,0,0,0,2,55,0,5,19,2,0,0.007186294056191302,Hard
79,2,0,2,11,1,36,0,3,5,0,0,0.004909045335671095,Hard
70,20,1,1,5,0,35,1,3,2,2,0,0.004750608590674193,Hard
70,1,1,1,5,4,15,0,1,1,1,0,0.002165718373018309,Medium
14,0,1,0,1,0,43,0,5,5,16,0,0.00560292410991543,Hard
18,2,0,0,0,5,22,0,3,0,0,0,0.0029017637076496883,Hard
226,30,1,2,16,4,15,0,1,0,6,0,0.002671717097662849,Hard
89,9,0,7,53,0,4,0,0,3,1,0,0.0008056568031040233,Medium
105,3,1,1,1,1,28,0,2,7,0,0,0.003959422369382831,Hard
103,17,1,2,12,3,86,0,3,3,2,0,0.011449116837448427,Hard
0,0,0,0,0,1,25,0,1,1,1,0,0.003231112772069855,Hard
2918,86,0,1,7,0,6,0,9,2,11,0,0.010240238081404247,Hard
86,63,0,0,0,0,0,0,0,0,0,0,0.00027894801486814377,Simple
168,35,1,3,24,4,15,0,4,22,2,0,0.0024835893667052634,Medium
368,7,0,1,4,0,27,0,1,7,0,0,0.004683239810945639,Hard
532,65,0,101,1002,106,22,0,0,2,7,0,0.004568964633722083,Hard
401,17,0,1,3,2,11,0,2,2,1,0,0.0027223658285726623,Hard
222,36,0,28,159,22,22,0,1,1,0,0,0.0035634543475694712,Hard
1,0,0,1,4,0,5,0,2,1,2,0,0.0006494661359822052,Simple
242,127,2,5,19,1,47,0,6,10,4,0,0.0068594387510040105,Hard
55,16,3,4,30,0,37,0,4,11,7,0,0.004960443888916267,Hard
34,8,0,1,1,27,19,0,4,2,0,0,0.002565927480093054,Medium
135,34,1,5,52,0,65,0,9,18,6,0,0.008838776719093243,Hard
2135,105,0,1,4,1,11,0,1,2,173,0,0.008346736267890818,Hard
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
642,16,0,1,7,0,4,0,3,3,1,0,0.002599357410337552,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
1657,17,0,1,7,0,6,0,7,2,14,0,0.006150081723860883,Hard
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
1656,17,0,1,7,0,6,0,7,2,14,0,0.00614683814229265,Hard
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
539,17,1,0,0,1,15,0,1,4,1,0,0.0036869581285201626,Hard
50,38,0,0,1,0,20,0,3,1,2,0,0.0027470692960675953,Hard
1,0,0,1,4,0,5,0,2,1,2,0,0.0006494661359822052,Simple
77,5,1,0,0,0,8,0,4,0,1,0,0.0012837118678163894,Medium
340,57,0,1,11,47,135,0,2,3,8,0,0.018550826702376854,Hard
6,1,0,1,2,0,9,0,4,0,0,0,0.001182662087354553,Medium
47,1,0,1,18,0,16,0,1,6,2,0,0.002220360507831716,Medium
105,6,0,1,6,0,7,0,0,2,0,0,0.0012452876408441534,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
478,2,0,3,8,2,33,0,3,12,1,0,0.00581550084874817,Hard
456,3,0,1,7,0,4,0,0,2,1,0,0.0019960512386459853,Medium
983,13,0,1,7,0,6,0,5,2,3,0,0.003963907746871012,Hard
40,2,0,1,4,0,5,0,0,2,0,0,0.0007759658171433402,Medium
55,19,0,0,0,0,11,0,3,3,0,0,0.0016000866059636188,Medium
39,7,0,2,10,1,20,0,5,9,3,0,0.002711389898817019,Hard
226,6,2,1,4,0,15,0,0,6,0,0,0.002671717097662849,Hard
64,0,0,0,1,10,8,0,1,0,9,0,0.0012415453074293443,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
84,5,0,2,15,0,14,0,0,6,0,0,0.002081884004090794,Medium
217,57,1,2,12,6,84,0,4,1,10,0,0.01156039611446154,Hard
33,4,0,0,0,0,5,0,2,0,0,0,0.0007532607461657006,Medium
1073,39,1,0,1,1,16,0,1,4,2,0,0.005548275196840036,Hard
117,22,1,5,18,1,26,0,11,2,11,0,0.0037398563264360537,Hard
123,49,0,3,8,6,35,0,5,5,1,0,0.004922518413790607,Hard
64,61,0,1,2,0,11,0,0,3,0,0,0.0016292788400777268,Medium
310,31,0,1,1,4,30,0,5,0,0,0,0.004882845612636437,Hard
338,82,2,1,2,0,21,0,3,3,2,0,0.003810465298601848,Hard
0,0,0,0,0,0,0,0,0,1,0,0,0.0,Simple
328,45,1,1,1,1,28,0,1,11,46,0,0.004682741059099065,Hard
1,0,0,0,0,0,0,0,1,0,0,0,3.24358156823423e-06,Simple
64,5,0,0,2,0,13,0,0,2,1,0,0.001887767861843315,Medium
0,0,0,0,0,0,4,0,0,1,0,0,0.0005169780435311768,Simple
10,2,0,0,0,0,31,0,7,5,1,0,0.004039015653048962,Hard
38,25,0,2,2,0,15,0,0,3,3,0,0.0020619237628348138,Medium
130,9,4,1,22,5,40,0,2,3,6,0,0.005591446039182218,Hard
54,5,0,1,4,1,11,0,1,2,0,0,0.0015968430243953845,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
31,2,0,0,0,0,15,0,5,0,0,0,0.0020392186918571737,Medium
316,6,0,1,7,0,4,0,1,3,1,0,0.0015419498190931934,Medium
47,1,0,1,18,0,16,0,1,6,2,0,0.002220360507831716,Medium
271,31,0,0,0,0,15,0,10,7,0,0,0.002817678268233389,Hard
109,2,0,0,0,0,1,0,0,1,0,0,0.00048279490182032527,Simple
74,10,1,0,0,1,24,0,3,0,3,0,0.0033418932972363933,Hard
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
97,3,1,2,14,3,8,0,0,1,3,0,0.0013485834991810739,Medium
132,8,0,0,0,13,12,0,0,2,0,0,0.0019790868976004485,Medium
374,20,3,5,51,34,110,0,1,5,4,0,0.015429995703626964,Hard
1335,43,1,5,15,167,35,0,3,2,2,0,0.008853739274490492,Hard
365,23,1,3,26,8,41,0,0,126,23,0,0.006482932218600055,Hard
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
230,32,1,8,19,5,34,0,3,8,6,0,0.005140337130708875,Hard
337,14,1,1,8,40,68,0,3,11,12,0,0.00988171372852494,Hard
190,75,0,0,1,5,17,0,2,3,0,0,0.002813437182972005,Hard
0,1,0,0,0,0,1,0,1,0,0,0,0.0001292445108827942,Simple
83,5,0,2,0,23,5,0,0,1,0,0,0.0009154398245774121,Medium
65,10,0,1,2,1,14,0,0,5,2,0,0.0020202559542943435,Medium
51,1,0,1,4,0,18,0,2,1,0,0,0.002491823855870241,Medium
292,6,0,2,14,17,16,0,2,3,4,0,0.003015037992049102,Hard
4,1,0,2,8,2,11,0,0,7,1,0,0.001434663945983673,Medium
40,2,0,0,0,0,2,0,0,3,0,0,0.0003882322844949576,Simple
249,127,1,1,2,2,29,0,7,1,1,0,0.004555742626091355,Hard
1,0,0,1,4,0,5,0,2,1,2,0,0.0006494661359822052,Simple
91,54,4,2,17,28,24,1,1,5,23,0,0.0033970341838963753,Hard
14,0,1,0,1,0,44,0,5,5,16,0,0.005732168620798224,Hard
104,22,1,1,5,1,11,0,1,1,0,0,0.001759022102807096,Medium
257,23,1,2,8,0,30,0,8,4,2,0,0.004710935789520023,Hard
3,2,0,1,3,1,3,0,0,1,0,0,0.00039746427735308526,Simple
104,40,1,1,6,2,30,1,5,10,7,0,0.004214667809580186,Hard
195,30,0,5,24,9,22,0,1,12,0,0,0.003475877645227147,Hard
1554,162,2,0,0,1,15,0,1,4,1,0,0.006979193420277905,Hard
1499,31,1,0,1,4,15,0,1,4,4,0,0.006800796434025023,Hard
1346,12,1,0,1,4,15,0,1,4,4,0,0.0063045284540851855,Hard
1413,28,1,0,1,4,15,0,1,4,3,0,0.00652184841915688,Hard
1097,8,0,1,7,0,6,0,5,2,3,0,0.004333676045649715,Hard
543,13,0,1,7,0,6,0,1,3,23,0,0.0025367318568479515,Medium
5,2,0,2,19,0,0,0,1,0,0,0,1.621790784117115e-05,Simple
30,0,1,1,8,1,5,0,0,5,1,0,0.0007435300014609979,Medium
99,8,0,0,4,2,30,0,5,8,1,0,0.004198449901739014,Hard
80,27,1,1,2,4,383,1,3,6,2,0,0.04976013419356891,Hard
2,0,0,1,5,0,2,0,1,0,3,0,0.0002649761849020569,Simple
349,69,1,6,7,18,63,0,4,0,2,0,0.00927441415292978,Hard
190,53,3,2,9,16,30,0,24,6,0,0,0.004493615824448329,Hard
27,3,0,0,0,0,18,0,10,4,0,0,0.0024139778982326197,Medium
348,16,0,1,4,0,25,0,0,7,1,0,0.004359879157815367,Hard
66,70,0,0,0,0,4,0,0,0,0,0,0.0007310544270346359,Medium
186,5,0,1,4,10,65,0,0,9,1,0,0.009004199379073189,Hard
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
185,45,0,5,20,41,23,0,0,6,2,0,0.0035726863404275987,Hard
314,8,0,2,14,20,16,0,2,3,4,0,0.0030863967865502554,Hard
13,4,0,0,0,0,5,0,0,2,0,0,0.000688389114801016,Medium
0,0,0,0,0,1,21,0,1,1,1,0,0.002714134728538678,Hard
101,54,0,1,4,0,9,0,0,1,2,0,0.0014908023363368048,Medium
114,37,0,0,17,7,16,0,3,5,7,0,0.0024376804729034094,Medium
132,35,1,2,9,3,17,0,0,1,13,0,0.0026253094520144195,Medium
133,35,1,2,9,5,20,0,1,1,14,0,0.0030162865662310364,Hard
14,0,1,0,1,0,44,0,5,5,16,0,0.005732168620798224,Hard
26,9,0,2,7,1,8,0,3,6,0,0,0.0011182892078364435,Medium
104,7,0,0,3,3,17,0,1,1,2,0,0.002534489168103861,Medium
194,42,0,5,20,2,41,0,16,3,5,0,0.005928279770432002,Hard
1,0,0,0,0,0,2,0,0,1,0,0,0.0002617326033338226,Simple
128,6,0,1,3,22,19,0,2,1,2,0,0.0028708241475070713,Hard
89,36,0,0,17,7,16,0,3,5,7,0,0.0023565909336975537,Medium
549,50,1,2,4,13,46,0,2,11,4,0,0.007725973781569124,Hard
234,71,1,2,9,4,81,0,4,1,14,0,0.011227803468473138,Hard
123,16,1,0,0,4,34,0,2,1,1,0,0.0047932739029078126,Hard
121,2,0,0,0,0,2,0,1,0,0,0,0.0006509623915219302,Simple
0,0,0,0,0,0,28,0,2,1,0,0,0.0036188463047182374,Hard
23,13,0,0,0,2,55,0,5,19,2,0,0.007183050474623068,Hard
118,38,0,1,2,0,38,0,6,10,0,0,0.005294034038597819,Hard
120,51,1,1,1,1,29,0,5,1,3,0,0.004137320603789139,Hard
0,0,1,0,0,0,26,0,2,0,2,0,0.0033603572829526487,Hard
101,16,0,2,11,1,36,0,3,5,0,0,0.004980404130172248,Hard
105,17,2,2,12,3,86,0,3,3,2,0,0.011455604000584894,Hard
1,0,0,0,0,0,3,0,0,1,0,0,0.0003909771142166168,Simple
47,1,0,1,18,0,16,0,1,6,2,0,0.002220360507831716,Medium
14,0,1,0,1,0,39,0,5,3,16,0,0.005085946066384252,Hard
7,1,0,1,15,0,9,0,18,0,0,0,0.0011859056689227873,Medium
99,14,1,3,4,4,34,0,6,10,2,0,0.0047154279452701914,Hard
0,0,0,0,0,1,22,0,1,1,1,0,0.0028433792394214723,Hard
1,1,0,0,0,0,2,0,1,1,0,0,0.0002617326033338226,Simple
1,0,0,0,0,0,3,0,0,1,0,0,0.0003909771142166168,Simple
572,16,0,1,7,0,6,0,5,2,3,0,0.0026307957223267444,Medium
120,52,1,3,6,6,31,1,8,1,1,0,0.0043958096255547275,Hard
87,5,0,1,4,1,11,0,1,2,0,0,0.001703881216147114,Medium
279,11,2,2,4,0,32,0,3,41,2,0,0.005040783605786765,Hard
7,1,2,0,0,2,52,0,2,0,12,0,0.0067434196368829375,Hard
30,7,1,0,0,0,19,0,0,0,2,0,0.002552953153820117,Medium
131,6,0,1,3,22,19,0,2,1,2,0,0.002880554892211774,Hard
293,89,1,2,11,6,90,0,4,1,37,0,0.012582375378944107,Hard
264,9,0,2,14,16,17,0,2,3,3,0,0.003053462219021338,Hard
1,0,0,0,0,0,0,0,0,1,0,0,3.24358156823423e-06,Simple
2509,164,0,1,7,0,6,0,10,2,5,0,0.008913613219996447,Hard
365,191,4,3,4,4,49,0,5,15,7,0,0.007516888305662409,Hard
202,63,0,0,2,6,29,0,0,4,0,0,0.004403294292384346,Hard
14,0,1,0,1,0,40,0,5,3,16,0,0.005215190577267047,Hard
96,9,0,1,1,3,63,0,3,3,0,0,0.00845378801616652,Hard
12,1,0,1,1,9,27,0,15,0,0,0,0.003528524772654254,Hard
47,3,0,1,26,1,16,0,1,6,2,0,0.002220360507831716,Medium
173,47,0,2,2,2,7,0,1,0,0,0,0.001465851187484081,Medium
236,12,0,1,1,0,110,0,5,6,0,0,0.01498238144721064,Hard
91,37,0,0,17,7,16,0,3,5,7,0,0.002363078096834022,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
7,1,0,0,0,0,3,0,0,0,0,0,0.00041043860362602216,Simple
106,2,0,2,2,3,4,0,0,2,0,0,0.0008607976897640052,Medium
105,47,1,4,5,15,62,0,9,2,2,0,0.008353735739397834,Hard
171,21,0,1,22,0,39,1,4,1,67,0,0.005595188372597026,Hard
123,3,0,1,5,0,27,0,3,1,3,0,0.0038885623267282537,Hard
17,0,0,0,0,0,0,0,0,1,0,0,5.5140886659981904e-05,Simple
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
268,11,0,2,14,16,17,0,2,3,5,0,0.0030664365452942747,Hard
1862,205,0,5,22,24,28,0,5,2,2,0,0.009658395184770373,Hard
1591,78,0,1,7,0,6,0,5,2,4,0,0.005936005340357426,Hard
158,36,0,1,1,2,7,0,0,4,0,0,0.0014171974639605677,Medium
135,16,0,2,5,1,8,0,2,3,1,0,0.0014718395987739746,Medium
0,0,0,0,0,0,0,0,1,0,0,0,0.0,Simple
93,10,0,0,10,0,5,0,1,1,0,0,0.0009478756402597544,Medium
77,7,1,0,0,0,25,0,2,7,1,0,0.0034808685528238906,Hard
87,7,0,0,0,0,6,1,1,1,0,0,0.001057658661733143,Medium
252,50,1,3,15,2,31,0,7,8,1,0,0.004823962392561646,Hard
106,5,1,1,8,0,11,0,1,2,1,0,0.0017655092659435644,Medium
400,6,0,3,15,3,33,0,10,6,10,0,0.0055625014864259005,Hard
414,28,0,1,2,48,14,0,2,3,2,0,0.0031522659216080898,Hard
100,44,0,4,17,1,35,0,6,1,3,0,0.004847916037721219,Hard
580,24,0,0,3,2,28,0,5,14,11,0,0.00550012361429409,Hard
131,40,0,2,2,1,15,0,0,1,1,0,0.0023635768486805968,Medium
184,1,0,0,0,0,3,0,1,2,0,0,0.0009845525412034808,Medium
2,1,0,0,0,0,0,0,1,0,0,0,6.48716313646846e-06,Simple
88,1,0,1,1,4,3,0,1,0,0,0,0.0006731687106529948,Medium
2,1,0,0,0,0,1,0,1,0,0,0,0.00013573167401926265,Simple
2,1,0,0,0,0,1,0,1,0,0,0,0.00013573167401926265,Simple
198,87,0,3,17,0,15,1,0,1,0,0,0.0025808968137522904,Medium
3,1,0,0,0,0,1,0,1,0,0,0,0.0001389752555874969,Simple
2,1,0,0,0,0,1,0,1,0,0,0,0.00013573167401926265,Simple
13,7,1,0,0,1,28,0,2,6,0,0,0.0036610128651052825,Hard
579,67,0,3,17,3,90,0,2,4,29,0,0.013510039707459096,Hard
2,1,0,0,0,0,1,0,1,0,0,0,0.00013573167401926265,Simple
208,54,0,0,0,3,12,0,1,2,0,0,0.00222559909678625,Medium
70,5,0,0,2,0,13,0,0,2,1,0,0.0019072293512527204,Medium
468,66,0,1,10,0,20,0,0,4,1,0,0.004102886391589504,Hard
465,113,0,0,0,0,71,0,0,3,1,0,0.010684625701907305,Hard
363,4,1,0,0,1,15,0,1,3,1,0,0.003116087772510938,Hard
134,41,2,1,3,0,25,0,5,7,1,0,0.003665752702213242,Hard
29,5,0,1,2,2,15,0,9,16,0,0,0.0020327315287207055,Medium
139,25,0,3,13,5,83,0,3,21,0,0,0.011178152241256475,Hard
66,2,0,1,1,0,39,0,0,3,1,0,0.005254612307932433,Hard
7,2,0,1,1,1,2,0,1,3,0,0,0.000281194092743228,Simple
444,57,0,2,3,0,38,0,5,5,0,0,0.006351441629842178,Hard
214,40,1,3,24,20,115,0,8,2,3,0,0.015557245207123456,Hard
190,45,0,2,5,0,20,0,0,2,10,0,0.0032011707156203877,Hard
83,12,0,0,0,3,7,0,5,1,3,0,0.0011739288463430003,Medium
560,25,1,7,46,14,48,0,1,6,7,0,0.008020142200585289,Hard
187,66,0,1,4,0,21,0,0,3,10,0,0.003320684481798479,Hard
299,6,0,1,1,0,34,0,0,3,0,0,0.0053641442589170375,Hard
209,1,0,2,4,0,18,0,6,13,0,0,0.0030043097436512492,Hard
130,116,0,4,9,0,12,0,7,4,1,0,0.0019725997344639803,Medium
1,0,0,1,4,0,3,0,1,0,2,0,0.0003909771142166168,Simple
231,18,1,0,2,0,25,1,1,2,1,0,0.003980380114331962,Hard
455,32,1,7,38,10,22,0,33,1,4,0,0.004319208852968047,Hard
55,8,0,1,1,0,28,0,4,9,1,0,0.00379724329097112,Hard
67,28,0,2,2,1,19,0,0,1,0,0,0.002672965671844783,Hard
86,17,0,2,11,0,13,0,8,0,2,0,0.001959126656344468,Medium
111,7,0,3,14,9,39,1,9,11,14,0,0.005400573478502972,Hard
0,0,0,0,0,0,1,0,0,0,0,0,0.0001292445108827942,Simple
205,10,0,1,2,0,42,0,7,13,1,0,0.006093203678565373,Hard
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
195,67,0,2,12,0,13,0,3,3,0,0,0.002312677047281999,Medium
37,38,1,1,4,0,13,1,4,1,0,0,0.0018001911595009908,Medium
180,1,0,1,3,0,11,0,7,5,0,0,0.0020055343019928975,Medium
2,0,0,1,5,0,2,0,1,0,3,0,0.0002649761849020569,Simple
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
145,74,2,2,11,49,58,0,1,15,2,0,0.007966500958596027,Hard
112,4,0,1,4,6,16,0,1,1,2,0,0.0024311933097669407,Medium
47,1,0,1,18,0,16,0,1,6,2,0,0.002220360507831716,Medium
51,4,0,0,0,1,14,0,1,2,0,0,0.0019748458123390643,Medium
109,60,1,5,30,11,24,0,0,1,0,0,0.0034554186521245913,Hard
2,0,0,1,5,0,2,0,1,0,4,0,0.0002649761849020569,Simple
37,26,0,2,0,0,1,0,0,1,0,0,0.0002492570289074607,Simple
58,15,0,2,2,8,24,0,2,1,0,0,0.003289995992144646,Hard
199,7,0,1,7,0,6,0,5,2,2,0,0.0014209397973753769,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
47,1,0,1,18,0,16,0,1,6,2,0,0.002220360507831716,Medium
152,10,3,1,1,3,35,0,1,1,2,0,0.0050165822792694,Hard
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
708,47,0,1,4,1,11,0,1,2,27,0,0.003718145370020571,Hard
43,0,0,2,12,14,10,0,0,1,1,0,0.001431919116262014,Medium
6,1,0,1,2,0,9,0,4,0,0,0,0.001182662087354553,Medium
81,0,0,0,1,19,8,0,1,0,21,0,0.0012966861940893262,Medium
422,27,0,6,7,8,14,0,1,4,0,0,0.0031782145741539635,Hard
940,8,0,1,7,0,6,0,3,2,2,0,0.003824433739436941,Hard
261,9,0,0,2,1,20,1,1,0,2,0,0.003431465006965018,Hard
0,1,0,1,4,0,3,0,4,0,2,0,0.00038773353264838256,Simple
216,12,0,2,2,4,36,0,7,1,1,0,0.005353416010519184,Hard
213,9,0,7,40,23,27,0,0,6,1,0,0.004180484667869334,Hard
296,14,0,2,14,19,17,0,2,3,4,0,0.003157256829204833,Hard
599,3,0,1,10,0,12,0,2,1,206,0,0.003493839489965834,Hard
475,5,0,1,7,0,6,0,4,2,3,0,0.0023161683102080246,Medium
52,2,0,2,2,2,8,0,0,1,0,0,0.0012026223286105335,Medium
502,27,0,1,16,5,25,1,5,5,6,0,0.004859390719323438,Hard
0,1,0,0,0,0,0,0,0,1,0,0,0.0,Simple
161,52,1,3,6,1,29,0,1,1,1,0,0.004270307448086743,Hard
14,0,1,0,1,0,44,0,5,5,16,0,0.005732168620798224,Hard
30,0,0,1,3,0,2,0,0,0,0,0,0.00035579646881261527,Simple
217,12,1,1,1,30,19,0,103,0,3,0,0.003159502907079918,Hard
282,6,1,2,2,18,28,0,218,0,1,0,0.00453353630696029,Hard
74,136,0,3,17,3,46,0,31,15,9,0,0.006185272536657866,Hard
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
3211,21,0,1,7,0,6,0,6,2,4,0,0.011190607480896876,Hard
218,14,0,2,2,34,15,0,0,3,0,0,0.002645768445116975,Medium
82,1,0,0,1,3,11,0,0,4,0,0,0.0016876633083059431,Medium
138,8,1,0,0,1,42,0,2,6,1,0,0.00587588371349368,Hard
52,1,0,2,3,0,15,0,5,5,0,0,0.002107333904790093,Medium
0,0,0,0,0,0,0,0,0,0,0,0,0.0,Simple
